ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
12X536,X,2,X536,PS 536,Elementary,1,12,12,NY,10460,Sasha Medina,718-935-3605,,"0K,01,02,03,04,05,SE",1827 ARCHER STREET,1002,BRONX,"-73.86606,40.837624",5,"1827 ARCHER STREET, BRONX, NY, 10460",240,Exact,Match,40.837624,-73.86606,"1827 ARCHER ST, BRONX, NY, 10460",L,NY,36,80308502,21601,10460
11X106,X,2,X106,P.S. 106 PARKCHESTER,Elementary,1,11,11,NY,10462,EUGENIA MONTALVO,718-892-1006,718-823-8008,"PK,0K,01,02,03,04,05,SE",2120 ST RAYMOND'S AVENUE,1003,BRONX,"-73.854866,40.83752",5,"2120 ST RAYMOND'S AVENUE, BRONX, NY, 10462",241,Non_Exact,Match,40.83752,-73.854866,"2120 SAINT RAYMONDS AVE, BRONX, NY, 10462",R,NY,36,80305467,22200,10462
09X088,X,2,X088,P.S. X088 - S. SILVERSTEIN LITTLE SCHOOL,Elementary,1,9,9,NY,10456,MELINDA HYER,718-681-6220,718-681-6224,"0K,01,02,03,SE",1340 SHERIDAN AVENUE,1001,BRONX,"-73.91346,40.837425",5,"1340 SHERIDAN AVENUE, BRONX, NY, 10456",242,Exact,Match,40.837425,-73.91346,"1340 SHERIDAN AVE, BRONX, NY, 10456",R,NY,36,640810064,17902,10456
12X271,X,2,X271,EAST BRONX ACADEMY FOR THE FUTURE,Secondary School,1,12,12,NY,10460,SARAH SCROGIN,718-861-8641,718-861-8634,"06,07,08,09,10,11,12,SE",1716 SOUTHERN BOULEVARD,4001,BRONX,"-73.888016,40.83697",5,"1716 SOUTHERN BOULEVARD, BRONX, NY, 10460",243,Exact,Match,40.83697,-73.888016,"1716 SOUTHERN BLVD, BRONX, NY, 10460",R,NY,36,80314428,16100,10460
12X061,X,2,X061,P.S. 061 FRANCISCO OLLER,Elementary,1,12,12,NY,10460,PATRICIA QUIGLEY,718-542-7230,718-589-7361,"PK,0K,01,02,03,04,05,SE",1550 CROTONA PARK EAST,1000,BRONX,"-73.89295,40.836567",5,"1550 CROTONA PARK EAST, BRONX, NY, 10460",244,Exact,Match,40.836567,-73.89295,"1550 CROTONA PARK E, BRONX, NY, 10460",R,NY,36,80301748,15300,10460
12X190,X,2,X190,I.S. 190,Junior High-Intermediate-Middle,1,12,12,NY,10460,DianaJade Santiago,718-620-9423,718-620-9927,"06,07,08,SE",1550 CROTONA PARK EAST,1000,BRONX,"-73.89295,40.836567",5,"1550 CROTONA PARK EAST, BRONX, NY, 10460",245,Exact,Match,40.836567,-73.89295,"1550 CROTONA PARK E, BRONX, NY, 10460",R,NY,36,80301748,15300,10460
06M326,M,1,M326,M.S. 326 - WRITERS TODAY & LEADERS TOMORROW,Junior High-Intermediate-Middle,1,6,6,NY,10032,SHARON WEISSBROT,917-521-1875,917-521-1750,"06,07,08,SE",401 WEST 164 STREET,1000,MANHATTAN,"-73.93705,40.836487",61,"401 WEST 164 STREET, MANHATTAN, NY, 10032",246,Non_Exact,Match,40.836487,-73.93705,"401 W 164TH ST, NEW YORK, NY, 10032",R,NY,36,639397653,24301,10032
06M328,M,1,M328,M.S. 328 - MANHATTAN MIDDLE SCHOOL FOR SCIENTIFIC,Junior High-Intermediate-Middle,1,6,6,NY,10032,JORGE ESTRELLA,917-521-2508,917-521-7797,"06,07,08,SE",401 WEST 164 STREET,1000,MANHATTAN,"-73.93705,40.836487",61,"401 WEST 164 STREET, MANHATTAN, NY, 10032",247,Non_Exact,Match,40.836487,-73.93705,"401 W 164TH ST, NEW YORK, NY, 10032",R,NY,36,639397653,24301,10032
09X055,X,2,X055,P.S. 055 BENJAMIN FRANKLIN,Elementary,1,9,9,NY,10456,LUIS TORRES,718-681-6227,718-681-6247,"PK,0K,01,02,03,04,05,SE",450 SAINT PAUL'S PLACE,2002,BRONX,"-73.90475,40.836338",5,"450 SAINT PAUL'S PLACE, BRONX, NY, 10456",248,Non_Exact,Match,40.836338,-73.90475,"450 ST PAULS PL, BRONX, NY, 10456",R,NY,36,80301279,14702,10456
09X128,X,2,X128,MOTT HALL III,Junior High-Intermediate-Middle,1,9,9,NY,10456,JORISIS STUPART,718-992-9506,718-992-6905,"06,07,08,SE",450 SAINT PAUL'S PLACE,2002,BRONX,"-73.90475,40.836338",5,"450 SAINT PAUL'S PLACE, BRONX, NY, 10456",249,Non_Exact,Match,40.836338,-73.90475,"450 ST PAULS PL, BRONX, NY, 10456",R,NY,36,80301279,14702,10456
08X014,X,2,X014,P.S. X014 SENATOR JOHN CALANDRA,Elementary,1,8,8,NY,10461,Ira Schulman,718-822-5341,718-239-6386,"0K,01,02,03,04,05,SE",3041 BRUCKNER BOULEVARD,2007,BRONX,"-73.825455,40.835987",5,"3041 BRUCKNER BOULEVARD, BRONX, NY, 10461",250,Exact,Match,40.835987,-73.825455,"3041 BRUCKNER BLVD, BRONX, NY, 10461",L,NY,36,639292914,18400,10461
12X098,X,2,X098,J.H.S. 098 HERMAN RIDDER,Junior High-Intermediate-Middle,1,12,12,NY,10460,CLARALEE IROBUNDA,718-589-8200,718-589-8179,"06,07,08,SE",1619 BOSTON ROAD,2003,BRONX,"-73.89046,40.83591",5,"1619 BOSTON ROAD, BRONX, NY, 10460",251,Exact,Match,40.83591,-73.89046,"1619 BOSTON RD, BRONX, NY, 10460",L,NY,36,80301773,15500,10460
12X251,X,2,X251,EXPLORATIONS ACADEMY,High school,1,12,12,NY,10460,SUSANA HERNANDEZ,718-893-6173,718-893-6439,"09,10,11,12,SE",1619 BOSTON ROAD,2003,BRONX,"-73.89046,40.83591",5,"1619 BOSTON ROAD, BRONX, NY, 10460",252,Exact,Match,40.83591,-73.89046,"1619 BOSTON RD, BRONX, NY, 10460",L,NY,36,80301773,15500,10460
12X262,X,2,X262,BRONX HIGH SCHOOL FOR PERFORMANCE AND STAGECRAFT,High school,1,12,12,NY,10460,Eulynis Matthias Fridie,718-991-0860,718-991-5258,"09,10,11,12,SE",1619 BOSTON ROAD,2003,BRONX,"-73.89046,40.83591",5,"1619 BOSTON ROAD, BRONX, NY, 10460",253,Exact,Match,40.83591,-73.89046,"1619 BOSTON RD, BRONX, NY, 10460",L,NY,36,80301773,15500,10460
12X511,X,2,X511,Bronx Envision Academy,High school,1,12,12,NY,10460,Emily Shu,718-935-3505,,"09,10,11,12,SE",1619 BOSTON ROAD,2003,BRONX,"-73.89046,40.83591",5,"1619 BOSTON ROAD, BRONX, NY, 10460",254,Exact,Match,40.83591,-73.89046,"1619 BOSTON RD, BRONX, NY, 10460",L,NY,36,80301773,15500,10460
09X218,X,2,X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNE,K-8,1,9,9,NY,10452,Leticia Rosario,718-410-7230,718-410-8933,"0K,01,02,03,04,05,06,07,08,SE",1220 GERARD AVENUE,2000,BRONX,"-73.920006,40.835888",5,"1220 GERARD AVENUE, BRONX, NY, 10452",255,Exact,Match,40.835888,-73.920006,"1220 GERARD AVE, BRONX, NY, 10452",R,NY,36,80299848,19700,10452
09X126,X,2,X126,P.S. 126 DR MARJORIE H DUNBAR,Elementary,1,9,9,NY,10452,Nadine Kee-Foster,718-681-6120,718-681-6131,"PK,0K,01,02,03,04,05,06,SE",175 WEST 166 STREET,4002,BRONX,"-73.92834,40.835785",5,"175 WEST 166 STREET, BRONX, NY, 10452",256,Exact,Match,40.835785,-73.92834,"175 W 166TH ST, BRONX, NY, 10452",R,NY,36,80299357,19900,10452
09X110,X,2,X110,P.S. 110 THEODORE SCHOENFELD,Elementary,1,9,9,NY,10456,DAISY PEREZ,718-861-0759,718-861-2750,"PK,0K,01,02,03,04,05,SE",580 CROTONA PARK SOUTH,1001,BRONX,"-73.90001,40.835125",5,"580 CROTONA PARK SOUTH, BRONX, NY, 10456",257,Exact,Match,40.835125,-73.90001,"580 CROTONA PARK S, BRONX, NY, 10456",R,NY,36,80301308,14900,10456
09X327,X,2,X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,Junior High-Intermediate-Middle,1,9,9,NY,10456,MANUEL RAMIREZ,718-861-0852,718-993-2990,"06,07,08,SE",580 CROTONA PARK SOUTH,1001,BRONX,"-73.90001,40.835125",5,"580 CROTONA PARK SOUTH, BRONX, NY, 10456",258,Exact,Match,40.835125,-73.90001,"580 CROTONA PARK S, BRONX, NY, 10456",R,NY,36,80301308,14900,10456
84X419,X,2,X419,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,Elementary,2,9,84,NY,10452,Catherine Jackvony,718-681-8275,718-681-8225,"0K,01,02,03,04",1166 River Avenue,3002,BRONX,"-73.921646,40.835102",5,"1166 River Avenue, BRONX, NY, 10452",259,Exact,Match,40.835102,-73.921646,"1166 RIVER AVE, BRONX, NY, 10452",R,NY,36,80299483,19700,10452
09X114,X,2,X114,P.S. X114 - LUIS LLORENS TORRES SCHOOLS,Elementary,1,9,9,NY,10452,Olivia Francis-Webber,718-681-7507,718-681-7519,"0K,01,02,03,04,05,SE",1155 CROMWELL AVENUE,1000,BRONX,"-73.92293,40.835033",5,"1155 CROMWELL AVENUE, BRONX, NY, 10452",260,Exact,Match,40.835033,-73.92293,"1155 CROMWELL AVE, BRONX, NY, 10452",L,NY,36,80299477,6300,10452
06M004,M,1,M004,P.S. 004 DUKE ELLINGTON,Elementary,1,6,6,NY,10032,DELOIS WHITE,212-928-0739,212-928-2532,"PK,0K,01,02,03,04,05,SE",500 WEST 160 STREET,6001,MANHATTAN,"-73.940895,40.834824",61,"500 WEST 160 STREET, MANHATTAN, NY, 10032",261,Non_Exact,Match,40.834824,-73.940895,"500 W 160TH ST, NEW YORK, NY, 10032",L,NY,36,59655739,24500,10032
11X194,X,2,X194,PS/MS  194,K-8,1,11,11,NY,10462,Rosa Sifuentes-Rosado,718-892-5270,718-892-2495,"0K,01,02,03,04,05,06,07,08,SE",2365 WATERBURY AVE,2027,BRONX,"-73.846565,40.83479",5,"2365 WATERBURY AVE, BRONX, NY, 10462",262,Exact,Match,40.83479,-73.846565,"2365 WATERBURY AVE, BRONX, NY, 10462",L,NY,36,80305649,9600,10462
84X255,X,2,X255,BRONX CHARTER SCHOOL FOR EXCELLENCE,Elementary,2,11,84,NY,10462,Charlene Reid,718-828-7301,718-828-7302,"0K,01,02,03,04,05,06",1960 BENEDICT AVENUE,2001,BRONX,"-73.85912,40.83418",5,"1960 BENEDICT AVENUE, BRONX, NY, 10462",263,Exact,Match,40.83418,-73.85912,"1960 BENEDICT AVE, BRONX, NY, 10462",R,NY,36,80304801,22200,10462
12X050,X,2,X050,P.S. 050 CLARA BARTON,Elementary,1,12,12,NY,10460,Lori Ferguson,718-542-2650,718-589-7284,"PK,0K,01,02,03,04,05,SE",1550 VYSE AVENUE,1006,BRONX,"-73.88754,40.83411",5,"1550 VYSE AVENUE, BRONX, NY, 10460",264,Exact,Match,40.83411,-73.88754,"1550 VYSE AVE, BRONX, NY, 10460",R,NY,36,80301899,15700,10460
09X250,X,2,X250,EXIMIUS COLLEGE PREPARATORY ACADEMY: A COLLEGE BOA,Secondary School,1,9,9,NY,10456,TAMMY SMITH,718-992-7154,718-590-1081,"08,09,10,11,12,SE",1363 FULTON AVENUE,2000,BRONX,"-73.90247,40.83369",5,"1363 FULTON AVENUE, BRONX, NY, 10456",265,Exact,Match,40.83369,-73.90247,"1363 FULTON AVE, BRONX, NY, 10456",L,NY,36,80301311,14701,10456
09X260,X,2,X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,High school,1,9,9,NY,10456,EDWARD TOM,718-992-7089,718-590-1052,"09,10,11,12,SE",1363 FULTON AVENUE,2000,BRONX,"-73.90247,40.83369",5,"1363 FULTON AVENUE, BRONX, NY, 10456",266,Exact,Match,40.83369,-73.90247,"1363 FULTON AVE, BRONX, NY, 10456",L,NY,36,80301311,14701,10456
09X215,X,2,X215,KAPPA,Junior High-Intermediate-Middle,1,9,9,NY,10456,SHERI WARREN,718-590-5455,718-681-4266,"05,06,07,08,SE",3630 THIRD AVENUE,2000,BRONX,"-73.90452,40.833477",5,"3630 THIRD AVENUE, BRONX, NY, 10456",267,Exact,Match,40.833477,-73.90452,"3630 3RD AVE, BRONX, NY, 10456",R,NY,36,80301290,14701,10456
09X219,X,2,X219,I.S. 219 NEW VENTURE SCHOOL,Junior High-Intermediate-Middle,1,9,9,NY,10456,DOMINIC CIPOLLONE,718-681-7093,718-681-7324,"06,07,08,SE",3630 THIRD AVENUE,2000,BRONX,"-73.90452,40.833477",5,"3630 THIRD AVENUE, BRONX, NY, 10456",268,Exact,Match,40.833477,-73.90452,"3630 3RD AVE, BRONX, NY, 10456",R,NY,36,80301290,14701,10456
09X517,X,2,X517,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,Secondary School,1,9,9,NY,10456,RAHESHA AMON,718-538-9726,718-538-9796,"06,07,08,09,10,11,12,SE",3630 THIRD AVENUE,2000,BRONX,"-73.90452,40.833477",5,"3630 THIRD AVENUE, BRONX, NY, 10456",269,Exact,Match,40.833477,-73.90452,"3630 3RD AVE, BRONX, NY, 10456",R,NY,36,80301290,14701,10456
09X022,X,2,X022,J.H.S. 022 JORDAN L. MOTT,Junior High-Intermediate-Middle,1,9,9,NY,10456,LINDA ROSENBURY,718-681-6850,718-681-6895,"05,06,07,08,SE",270 EAST 167 STREET,3000,BRONX,"-73.914055,40.833202",5,"270 EAST 167 STREET, BRONX, NY, 10456",270,Exact,Match,40.833202,-73.914055,"270 E 167TH ST, BRONX, NY, 10456",R,NY,36,80299896,17500,10456
09X323,X,2,X323,BRONX WRITING ACADEMY,Junior High-Intermediate-Middle,1,9,9,NY,10456,KAMAR SAMUELS,718-293-9048,718-293-9748,"06,07,08,SE",270 EAST 167 STREET,3000,BRONX,"-73.914055,40.833202",5,"270 EAST 167 STREET, BRONX, NY, 10456",271,Exact,Match,40.833202,-73.914055,"270 E 167TH ST, BRONX, NY, 10456",R,NY,36,80299896,17500,10456
12X047,X,2,X047,P.S. 047 JOHN RANDOLPH,Elementary,1,12,12,NY,10472,THOMAS GUARNIERI,718-824-0950,718-904-1166,"0K,01,02,03,04,05,SE",1794 EAST 172 STREET,4005,BRONX,"-73.86681,40.83291",5,"1794 EAST 172 STREET, BRONX, NY, 10472",272,Exact,Match,40.83291,-73.86681,"1794 E 172ND ST, BRONX, NY, 10472",R,NY,36,80304691,7600,10472
09X073,X,2,X073,P.S. 073 BRONX,Elementary,1,9,9,NY,10452,JEAN MIRVIL,718-681-6776,718-681-6749,"PK,0K,01,02,03,04,05,SE",1020 ANDERSON AVENUE,2001,BRONX,"-73.92684,40.832714",5,"1020 ANDERSON AVENUE, BRONX, NY, 10452",273,Exact,Match,40.832714,-73.92684,"1020 ANDERSON AVE, BRONX, NY, 10452",R,NY,36,630496129,18900,10452
09X053,X,2,X053,P.S. 053 BASHEER QUISIM,Elementary,1,9,9,NY,10456,COLLIN WOLFE,718-681-7276,718-681-7298,"PK,0K,01,02,03,04,05,SE",360 EAST 168 STREET,3001,BRONX,"-73.910576,40.83259",5,"360 EAST 168 STREET, BRONX, NY, 10456",274,Exact,Match,40.83259,-73.910576,"360 E 168TH ST, BRONX, NY, 10456",R,NY,36,80313606,17701,10456
75M401,X,2,M401,HOSPITAL SCHOOLS,K-12 all grades,1,8,75,NY,10465,MARY MAHER,718-794-7260,718-794-7263,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",3450 EAST TREMONT AVENUE,1000,BRONX,"-73.827515,40.83215",5,"3450 EAST TREMONT AVENUE, BRONX, NY, 10465",275,Exact,Match,40.83215,-73.827515,"3450 E TREMONT AVE, BRONX, NY, 10465",R,NY,36,80307109,16600,10465
84X706,X,2,X706,HARRIET TUBMAN CHARTER SCHOOL,K-8,2,9,84,NY,10456,Cleveland Person,718-537-9912,718-537-9858,"0K,01,02,03,04,05,06,07,08",3565 3 AVENUE,3000,BRONX,"-73.90535,40.8321",5,"3565 3 AVENUE, BRONX, NY, 10456",276,Exact,Match,40.8321,-73.90535,"3565 3RD AVE, BRONX, NY, 10456",L,NY,36,80301293,14500,10456
09X443,X,2,X443,THE FAMILY SCHOOL,Early Childhood,1,9,9,NY,10456,PAMELA LEE,718-538-3266,718-538-3364,"0K,01,02,03,SE",1116 SHERIDAN AVENUE,1000,BRONX,"-73.918,40.831936",5,"1116 SHERIDAN AVENUE, BRONX, NY, 10456",277,Exact,Match,40.831936,-73.918,"1116 SHERIDAN AVE, BRONX, NY, 10456",R,NY,36,80299875,18102,10456
09X457,X,2,X457,SHERIDAN ACADEMY FOR YOUNG LEADERS,Early Childhood,1,9,9,NY,10456,LISETTE FEBUS,718-538-3411,718-538-3499,"0K,01,02,03,SE",1116 SHERIDAN AVENUE,1000,BRONX,"-73.918,40.831936",5,"1116 SHERIDAN AVENUE, BRONX, NY, 10456",278,Exact,Match,40.831936,-73.918,"1116 SHERIDAN AVE, BRONX, NY, 10456",R,NY,36,80299875,18102,10456
09X132,X,2,X132,P.S. 132 GARRET A. MORGAN,Elementary,1,9,9,NY,10456,ANISSA CHALMERS,718-681-6455,718-681-6466,"0K,01,02,03,04,05,SE",1245 WASHINGTON AVENUE,3001,BRONX,"-73.90655,40.83193",5,"1245 WASHINGTON AVENUE, BRONX, NY, 10456",279,Exact,Match,40.83193,-73.90655,"1245 WASHINGTON AVE, BRONX, NY, 10456",L,NY,36,80301288,14500,10456
75X186,X,2,X186,P186X WALTER J. DAMROSCH SCHOOL,K-12 all grades,1,12,75,NY,10459,AVA CARA KAPLAN,718-378-0006,718-589-9544,"0K,01,02,03,04,05,06,07,08,10,11,SE",750 JENNINGS STREET,2002,BRONX,"-73.897514,40.83188",5,"750 JENNINGS STREET, BRONX, NY, 10459",280,Exact,Match,40.83188,-73.897514,"750 JENNINGS ST, BRONX, NY, 10459",R,NY,36,80302069,15100,10459
12X134,X,2,X134,P.S. 134 GEORGE F. BRISTOW,Elementary,1,12,12,NY,10459,KENNETH THOMAS,718-328-3351,718-589-7581,"PK,0K,01,02,03,04,05,SE",1330 BRISTOW STREET,3000,BRONX,"-73.89482,40.831482",5,"1330 BRISTOW STREET, BRONX, NY, 10459",281,Exact,Match,40.831482,-73.89482,"1330 BRISTOW ST, BRONX, NY, 10459",R,NY,36,80301401,15300,10459
12X388,X,2,X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,High school,1,12,12,NY,10472,Bridgit Claire Bye,718-991-7238,718-991-7872,"09,10,11",1300 BOYNTON AVENUE,1001,BRONX,"-73.87888,40.831444",5,"1300 BOYNTON AVENUE, BRONX, NY, 10472",282,Exact,Match,40.831444,-73.87888,"1300 BOYNTON AVE, BRONX, NY, 10472",R,NY,36,80303048,5600,10472
12X550,X,2,X550,HIGH SCHOOL OF WORLD CULTURES,High school,1,12,12,NY,10472,RAMON NAMNUN,718-860-8120,718-893-7152,"09,10,11,12",1300 BOYNTON AVENUE,1001,BRONX,"-73.87888,40.831444",5,"1300 BOYNTON AVENUE, BRONX, NY, 10472",283,Exact,Match,40.831444,-73.87888,"1300 BOYNTON AVE, BRONX, NY, 10472",R,NY,36,80303048,5600,10472
12X690,X,2,X690,MONROE ACADEMY FOR BUSINESS/LAW,High school,1,12,12,NY,10472,Charles Ogundimu,718-860-8140,718-893-3262,"09,10,11,12,SE",1300 BOYNTON AVENUE,1001,BRONX,"-73.87888,40.831444",5,"1300 BOYNTON AVENUE, BRONX, NY, 10472",284,Exact,Match,40.831444,-73.87888,"1300 BOYNTON AVE, BRONX, NY, 10472",R,NY,36,80303048,5600,10472
12X692,X,2,X692,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,High school,1,12,12,NY,10472,Richard J. Massel,718-860-8160,718-860-8110,"09,10,11,12,SE",1300 BOYNTON AVENUE,1001,BRONX,"-73.87888,40.831444",5,"1300 BOYNTON AVENUE, BRONX, NY, 10472",285,Exact,Match,40.831444,-73.87888,"1300 BOYNTON AVE, BRONX, NY, 10472",R,NY,36,80303048,5600,10472
12X521,X,2,X521,The Metropolitan Soundview High School,High school,1,12,12,NY,10472,Mike Lanaghan,718-935-3463,,"09,10,11,12,SE",1300 BOYNTON AVENUE,1001,BRONX,"-73.87888,40.831444",5,"1300 BOYNTON AVENUE, BRONX, NY, 10472",286,Exact,Match,40.831444,-73.87888,"1300 BOYNTON AVE, BRONX, NY, 10472",R,NY,36,80303048,5600,10472
09X002,X,2,X002,P.S. 002 MORRISANIA,Elementary,1,9,9,NY,10456,LISA DEBONIS,718-620-0724,718-620-1292,"04,05,SE",1260 FRANKLIN AVENUE,3003,BRONX,"-73.90223,40.831406",5,"1260 FRANKLIN AVENUE, BRONX, NY, 10456",287,Exact,Match,40.831406,-73.90223,"1260 FRANKLIN AVE, BRONX, NY, 10456",R,NY,36,80301959,14900,10456
09X063,X,2,X063,P.S. 063 AUTHOR'S ACADEMY,Elementary,1,9,9,NY,10456,Reinaldo Diaz-Lens,718-589-3058,718-589-4917,"PK,0K,01,02,03,04,05,SE",1260 FRANKLIN AVENUE,3003,BRONX,"-73.90223,40.831406",5,"1260 FRANKLIN AVENUE, BRONX, NY, 10456",288,Exact,Match,40.831406,-73.90223,"1260 FRANKLIN AVE, BRONX, NY, 10456",R,NY,36,80301959,14900,10456
06M028,M,1,M028,P.S. 028 WRIGHT BROTHERS,Elementary,1,6,6,NY,10032,ELSA NUNEZ,212-690-3014,212-368-5978,"PK,0K,01,02,03,04,05,SE",475 WEST 155 STREET,2002,MANHATTAN,"-73.94252,40.83138",61,"475 WEST 155 STREET, MANHATTAN, NY, 10032",289,Non_Exact,Match,40.83138,-73.94252,"475 W 155TH ST, NEW YORK, NY, 10032",R,NY,36,59656211,23900,10032
12X478,X,2,X478,THE CINEMA SCHOOL,High school,1,12,12,NY,10472,Rex Bobbish,718-620-2560,718-620-2561,"09,10",1551 EAST 172ND STREET,2000,BRONX,"-73.87932,40.831207",5,"1551 EAST 172ND STREET, BRONX, NY, 10472",290,Exact,Match,40.831207,-73.87932,"1551 E 172ND ST, BRONX, NY, 10472",L,NY,36,80303084,5600,10472
12X496,X,2,X496,Carl C. Icahn Charter School 4,K-8,2,12,84,NY,10472,Michelle Allen,718-620-8710,718-620-8711,"0K,01,02,03",1551 EAST 172ND STREET,2000,BRONX,"-73.87932,40.831207",5,"1551 EAST 172ND STREET, BRONX, NY, 10472",291,Exact,Match,40.831207,-73.87932,"1551 E 172ND ST, BRONX, NY, 10472",L,NY,36,80303084,5600,10472
12X242,X,2,X242,MOTT HALL V,Junior High-Intermediate-Middle,1,12,12,NY,10472,PETER OROSZLANY,718-620-8160,718-620-8161,"06,07,08,09,SE",1551 EAST 172ND STREET,2000,BRONX,"-73.87932,40.831207",5,"1551 EAST 172ND STREET, BRONX, NY, 10472",292,Exact,Match,40.831207,-73.87932,"1551 E 172ND ST, BRONX, NY, 10472",L,NY,36,80303084,5600,10472
12X066,X,2,X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,Elementary,1,12,12,NY,10460,THOMAS DEGRAZIA,718-542-2974,718-589-7375,"PK,0K,01,02,03,04,05,SE",1001 JENNINGS STREET,3007,BRONX,"-73.88716,40.83118",5,"1001 JENNINGS STREET, BRONX, NY, 10460",293,Exact,Match,40.83118,-73.88716,"1001 JENNINGS ST, BRONX, NY, 10460",L,NY,36,80302448,15700,10460
12X286,X,2,X286,FANNIE LOU HAMER MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,12,12,NY,10460,LORRAINE CHANON,718-860-2707,718-860-3212,"06,07,08,SE",1001 JENNINGS STREET,3007,BRONX,"-73.88716,40.83118",5,"1001 JENNINGS STREET, BRONX, NY, 10460",294,Exact,Match,40.83118,-73.88716,"1001 JENNINGS ST, BRONX, NY, 10460",L,NY,36,80302448,15700,10460
12X682,X,2,X682,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,High school,1,12,12,NY,10460,NANCY MANN,718-861-0521,718-861-0619,"09,10,11,12,SE",1021 JENNINGS STREET,3003,BRONX,"-73.886314,40.830887",5,"1021 JENNINGS STREET, BRONX, NY, 10460",295,Exact,Match,40.830887,-73.886314,"1021 JENNINGS ST, BRONX, NY, 10460",L,NY,36,80302450,15700,10460
75X811,X,2,X811,P.S. X811,Secondary School,1,12,75,NY,10459,CARON MARTIN,718-589-3060,718-589-9551,"07,08,09,10,11,12,SE",1434 LONGFELLOW AVENUE,3000,BRONX,"-73.88769,40.830433",5,"1434 LONGFELLOW AVENUE, BRONX, NY, 10459",296,Exact,Match,40.830433,-73.88769,"1434 LONGFELLOW AVE, BRONX, NY, 10459",R,NY,36,80302447,12300,10459
12X195,X,2,X195,P.S. 195,Elementary,1,12,12,NY,10472,ANDREW KAVANAGH,718-861-4461,718-861-7935,"PK,0K,01,02,03,04,05,SE",1250 WARD AVENUE,1000,BRONX,"-73.87761,40.83009",5,"1250 WARD AVENUE, BRONX, NY, 10472",297,Exact,Match,40.83009,-73.87761,"1250 WARD AVE, BRONX, NY, 10472",R,NY,36,80303087,5400,10472
12X196,X,2,X196,P.S. 196,Elementary,1,12,12,NY,10472,LIZZETTE RIVERA,718-328-7187,718-861-8401,"PK,0K,01,02,03,04,05,SE",1250 WARD AVENUE,1000,BRONX,"-73.87761,40.83009",5,"1250 WARD AVENUE, BRONX, NY, 10472",298,Exact,Match,40.83009,-73.87761,"1250 WARD AVE, BRONX, NY, 10472",R,NY,36,80303087,5400,10472
06M210,M,1,M210,P.S. 210 - 21ST CENTURY ACADEMY,K-8,1,6,6,NY,10031,EVELYN LINARES,212-283-0012,212-283-0017,"PK,0K,01,02,03,04,05,06,07,08,SE",501-503 WEST 152 STREET,3007,NEW YORK,"-73.9446,40.82975",61,"501-503 WEST 152 STREET, NEW YORK, NY, 10031",299,Exact,Match,40.82975,-73.9446,"501 W 152ND ST, NEW YORK, NY, 10031",R,NY,36,59655928,23700,10031
08X036,X,2,X036,P.S. 036 UNIONPORT,Elementary,1,8,8,NY,10472,Elvira Maresca,718-822-5345,718-239-6390,"PK,0K,01,02,03,04,05,SE",1070 CASTLE HILL AVENUE,1006,BRONX,"-73.85041,40.829273",5,"1070 CASTLE HILL AVENUE, BRONX, NY, 10472",300,Exact,Match,40.829273,-73.85041,"1070 CASTLE HILL AVE, BRONX, NY, 10472",R,NY,36,80306031,7800,10472
08X125,X,2,X125,J.H.S. 125 HENRY HUDSON,Junior High-Intermediate-Middle,1,8,8,NY,10472,HILDA BAIRAN,718-822-5186,718-239-3121,"06,07,08,SE",1111 PUGSLEY AVENUE,1001,BRONX,"-73.85673,40.829235",5,"1111 PUGSLEY AVENUE, BRONX, NY, 10472",301,Exact,Match,40.829235,-73.85673,"1111 PUGSLEY AVE, BRONX, NY, 10472",L,NY,36,80305029,4001,10472
09X324,X,2,X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNIN,Junior High-Intermediate-Middle,1,9,9,NY,10456,JOHN BARNES,718-681-8287,718-681-8650,"06,07,08,09,10,SE",250 EAST 164 STREET,2000,BRONX,"-73.91773,40.828724",5,"250 EAST 164 STREET, BRONX, NY, 10456",302,Exact,Match,40.828724,-73.91773,"250 E 164TH ST, BRONX, NY, 10456",R,NY,36,80300461,18302,10456
